statistic	parameter	p.value	lor	q.value
7.984147609147607	1	0.004718870766399767	0.26590093164579864	0.04792247309148074
15.728423156357938	1	7.311718318125849e-5	0.3597022641455791	0.003147362385120536
4.0915848214285715	1	0.04309721410530067	-0.21270537017648666	0.20717290232345043
5.282200359925277	1	0.02154450429793918	0.15414600769408615	0.13446310380754461
6.4108689632255205	1	0.011342389419697443	-0.3539660708517797	0.08822376000372467
4.908782791174477	1	0.026720464635556395	-0.31698250459860977	0.15216924145149313
5.1975997382999415	1	0.022618099481753324	0.1582927315165271	0.13818929167238966
0.5717526942711287	1	0.44956328178214433	0.048396320283448035	0.7673119507685401
1.0795377745128363	1	0.2988009819930145	0.09296953053325813	0.6276811764161101
3.3640025990903184	1	0.06663592329325171	0.21955695283677157	0.2645879218394523
18.495972755044047	1	1.7026369218438158e-5	-Inf	0.0011517122607043525
5.282018554450643	1	0.0215467539628246	-0.46139847045682947	0.13446310380754461
0.557514441308756	1	0.45526344903097116	-0.049319756129012265	0.7702709556028462
3.4143025827053624	1	0.06463371892963439	-0.1833904977971807	0.26002366106095115
1.064903420166578	1	0.3020994867854147	0.14266750356873154	0.6311929707353288
4.511679438147135e-31	1	0.9999999999999994	-0.022276394711152225	1
0.11611758174258208	1	0.7332840399190331	-0.05311322321290923	0.9812094063820979
0.04822760476739715	1	0.8261765825836841	-0.04830467957455509	1
0.08561642860397306	1	0.7698257340727679	-0.05077185073880325	0.9998731179884558
2.5	1	0.11384629800665812	-0.33099321904142437	0.35842364129983567
0.23784812316208281	1	0.6257646518087998	0.06069784035361167	0.9055892119830738
0.28044729934317997	1	0.5964081907114246	-0.0925452076056063	0.8873504424253246
9.088851762886316	1	0.0025717228199315873	-0.4366925976640542	0.0323663571933673
0	1	1	-0.003970215904684549	1
0.6710306304709606	1	0.4126925129968474	-0.1154592159117861	0.7394887602800652
0.08265748732351898	1	0.7737278545143642	-0.0328845940497276	1
0	1	1	-0.04139268515822497	1
2.8016022871677806	1	0.09417015624675996	-0.1459795843071452	0.3238472425149449
1.1202245687091013	1	0.28987010363541993	0.11447330293013494	0.6172163870550706
2.8767768205975823	1	0.08986573739685981	0.08670136386094018	0.3140326690583994
0.024440168145203958	1	0.8757701393716156	0.014723256820706354	1
1.29490423260628	1	0.2551461263094728	-0.1851521435799448	0.5739272722448236
2.037362880886425	1	0.1534755173381434	0.09351896245727795	0.42747445564477
0.02511665723981909	1	0.8740767226390846	-0.032376721615478	1
1.3975953229776765	1	0.2371266071774605	0.08778141780954235	0.5487083616299453
3.915743711626065	1	0.047835845611470744	0.13249542658853397	0.21788231413251674
0.39364245576279294	1	0.530390959540457	0.06871581236945984	0.8365918473457532
2.943885676845571	1	0.08620313409751726	0.09860979788595083	0.30375578787106544
0.4596713883756455	1	0.497777590290867	0.06919702514102388	0.8113517693725492
0.5826566946118774	1	0.44527286153715423	0.07848133536929847	0.7649404079377506
0.5745721484246191	1	0.4484477650215478	-0.04908527453141592	0.7669676873426089
0.20077190358902153	1	0.6540985078111415	-0.08281553070271885	0.9259062584411825
3.7221594666758775	1	0.05369488455715372	0.15470315271200216	0.2335203475344412
7.5368580464213455	1	0.0060449365013246804	0.1950781331947532	0.05710279168832391
1.1173609422621305	1	0.2904874217769093	0.07160826133480988	0.6178362457557172
0.12142061930405981	1	0.7274987918697301	0.042724469341710786	0.9789414220470384
3.032438427059977e-4	1	0.9861064218557267	-0.024823583725032128	1
0.23489857733312075	1	0.6279151576360922	-0.09009031523762367	0.9070894902573021
6.504750468789728	1	0.010758666137871804	0.17717835469689536	0.08455150898393858
2.1821303929697686	1	0.13962107660722903	0.08984548699953088	0.4037287314413615
0.21606397498041482	1	0.6420554778642132	-0.04137801329518409	0.9164987740526448
0.29876562622847685	1	0.5846572989835924	0.052529051276184624	0.8773810766407328
9.166313341395503	1	0.0024651066134779194	0.2076812627752118	0.031334979368638785
7.597338362068961	1	0.005845453120026895	0.25557212186710637	0.05577475168428685
0.13563519813519836	1	0.7126593625369233	-0.0584260244570054	0.9681763120305078
8.878026315789475	1	0.0028862339891680897	0.313515707212041	0.034272897651939575
7.821234434865902	1	0.005163591555657343	-0.4862646341595322	0.05120336338437178
5.22215136054422	1	0.02230094521500571	0.2218487496163564	0.13691406884026197
0.5955257007528627	1	0.44029028419319194	0.09789592598970759	0.7598266954550392
0.35728956710948245	1	0.5500154074820421	0.06335172911948475	0.8510190079176464
12.1284814176032	1	4.965754034464484e-4	-0.5765636042431139	0.011123471597279172
1.5232605739624385e-30	1	0.999999999999999	0.009005486286813136	1
3.060742044386905	1	0.08020503381870547	-0.166331421766525	0.29213441865276796
8.62454145152729	1	0.003316639189909699	-0.41839163396794254	0.03772801576990373
0.9994415998637118	1	0.3174456620835315	-0.09345434011032389	0.6471927707063603
0.45397887947925014	1	0.5004514792445994	-0.08607916535637467	0.8128247225583886
0.04702550088811776	1	0.8283224082877286	0.027093018742942954	1
1.242983083727353e-30	1	0.9999999999999991	-0.007968929671275327	1
0.3590413255488966	1	0.5490391413593438	-0.0522663842580226	0.8507028863501191
0.9190823837241432	1	0.33771602372967857	0.08898440355616849	0.6665766559336335
1.6903433299420394	1	0.19355571691623283	0.12846482754982821	0.4901551687771756
1.0305407951115522	1	0.31003168430129713	0.09616699403827542	0.6410480459242979
1.2555804265736747	1	0.2624893164109582	0.1150839819366431	0.5813388007116789
2.80086926961927	1	0.09421321574748397	0.1449775860468056	0.3238472425149449
2.2163779363733425	1	0.1365530916375381	-0.2595135622553382	0.40004880983990276
0.2142353770260747	1	0.6434678200284429	-0.0606978403536117	0.9170851345446565
0.9467920586220367	1	0.33053719756955957	-0.11667449609597286	0.6623991686699827
8.647054394880481	1	0.003275905445651313	0.24362852393959836	0.037489818211864576
0.6126495726495726	1	0.43379193980795694	0.09177037335564536	0.7571271432121468
1.3025413206853054	1	0.253749543447233	-0.10790539730951954	0.5724855691352702
0	1	1	0.0010980902990520014	1
0.9416313894874951	1	0.3318586428917967	-0.12831847725968054	0.6638738505517278
0.19836117848778875	1	0.6560469199972855	0.05833110707450473	0.9272782585633275
1.177062726257283	1	0.2779547782938482	-0.19492744985944055	0.6018456829795795
8.068087354750537	1	0.004505164629894158	0.21920865345014792	0.046500173346155506
10.574922153869524	1	0.0011463209593431673	0.2575643018828909	0.01863632529610265
9.055801207894269e-31	1	0.9999999999999992	0.03621217265444471	1
2.885608288770054	1	0.08937424755819777	-0.2762064119389491	0.31279015941967964
0.16768788819875766	1	0.6821748826538163	-0.06852317786556827	0.9489821724174279
9.246335755813949	1	0.0023596711070473734	0.2779061968168435	0.0304134000960055
20.459072963934425	1	6.092007600592904e-6	0.26464919769897177	6.139624351400625e-4
4.415235499794323	1	0.03561936170551084	-0.45892824989364334	0.18233262451415547
7.300320098134948	1	0.006894232726980214	0.2052494877968946	0.06203171869311414
1.1562449785536097	1	0.28224566230294423	-0.1339114122003096	0.6064359437342898
1.6972930289628596	1	0.1926423707124242	0.10063180037212954	0.4890947052672004
0	1	1	-0.014820512331560232	1
2.1576208760192923	1	0.14186419317432783	0.1062565236405458	0.4071072452608741
0.014544113391073579	1	0.9040086787131504	-0.03094913635909441	1
0.03497613798734414	1	0.8516456696283163	-0.02593573409439978	1
